 Manual1,Manual2,Manual3,Manual4,Manual5,Manual6,Manual7,FiBar,Generated,SIMPoly,DiameterJ
,,,,,,,,,34.9285,22
,,,,,,,,,26,22
,,,,,,,,,26.8328,22
,,,,,,,,,28.2843,22
,,,,,,,,,28.6356,22
,,,,,,,,,32.249,22
,,,,,,,,,46.1736,22
,,,,,,,,,46.6905,22
,,,,,,,,,26.8328,22
,,,,,,,,,26.8328,22
,,,,,,,,,27.2029,22
,,,,,,,,,22,22
,,,,,,,,,35.4401,22
,,,,,,,,,25.2982,22
,,,,,,,,,26.0768,22
,,,,,,,,,31.6228,22
,,,,,,,,,44.4072,22
,,,,,,,,,46.3897,22
,,,,,,,,,27.2029,22
,,,,,,,,,26.6833,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,24.7386,22
,,,,,,,,,26.8328,22
,,,,,,,,,30,22
,,,,,,,,,42.7551,22
,,,,,,,,,45.6946,22
,,,,,,,,,26.8328,22
,,,,,,,,,27.7849,22
,,,,,,,,,28.2843,22
,,,,,,,,,22,22
,,,,,,,,,34.5254,22
,,,,,,,,,24.3311,22
,,,,,,,,,26.0768,22
,,,,,,,,,29.7321,22
,,,,,,,,,40.4475,22
,,,,,,,,,44.0454,22
,,,,,,,,,26.8328,22
,,,,,,,,,27.2029,22
,,,,,,,,,28.0713,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,24.0832,22
,,,,,,,,,25.6125,22
,,,,,,,,,29.7321,22
,,,,,,,,,38.2099,22
,,,,,,,,,42.9418,22
,,,,,,,,,26.8328,22
,,,,,,,,,26.8328,22
,,,,,,,,,28.6356,22
,,,,,,,,,22,22
,,,,,,,,,35.4401,22
,,,,,,,,,24,22
,,,,,,,,,25.4558,22
,,,,,,,,,28.2843,22
,,,,,,,,,37.9473,22
,,,,,,,,,42,22
,,,,,,,,,27.2029,22
,,,,,,,,,29.5296,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,24,22
,,,,,,,,,24.0832,22
,,,,,,,,,28,22
,,,,,,,,,36,22
,,,,,,,,,40.4969,22
,,,,,,,,,26.8328,22
,,,,,,,,,27.2029,22
,,,,,,,,,30.0666,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,26,22
,,,,,,,,,24.0832,22
,,,,,,,,,27.2029,22
,,,,,,,,,34.9285,22
,,,,,,,,,40,22
,,,,,,,,,26.8328,22
,,,,,,,,,26.8328,22
,,,,,,,,,30,22
,,,,,,,,,22,22
,,,,,,,,,35.4401,22
,,,,,,,,,26,22
,,,,,,,,,24.4131,22
,,,,,,,,,26.0768,22
,,,,,,,,,33.5261,22
,,,,,,,,,38.4187,22
,,,,,,,,,26.8328,22
,,,,,,,,,31.241,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,25.2982,22
,,,,,,,,,25.0599,22
,,,,,,,,,26.6833,22
,,,,,,,,,32.249,22
,,,,,,,,,36.8782,22
,,,,,,,,,26.0768,22
,,,,,,,,,27.2029,22
,,,,,,,,,32.249,22
,,,,,,,,,22,22
,,,,,,,,,34.5254,22
,,,,,,,,,24.7386,22
,,,,,,,,,25.0599,22
,,,,,,,,,26,22
,,,,,,,,,30.5287,22
,,,,,,,,,36.7696,22
,,,,,,,,,26.8328,22
,,,,,,,,,27.2029,22
,,,,,,,,,33.1059,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,24.3311,22
,,,,,,,,,24.4131,22
,,,,,,,,,26,22
,,,,,,,,,28.8444,22
,,,,,,,,,35.3836,22
,,,,,,,,,26.8328,22
,,,,,,,,,26.8328,22
,,,,,,,,,34,22
,,,,,,,,,22,22
,,,,,,,,,35.4401,22
,,,,,,,,,24.0832,22
,,,,,,,,,25.0599,22
,,,,,,,,,26,22
,,,,,,,,,28.4253,22
,,,,,,,,,35.3836,22
,,,,,,,,,27.2029,22
,,,,,,,,,34.9285,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,24,22
,,,,,,,,,25.0599,22
,,,,,,,,,24,22
,,,,,,,,,26.9072,22
,,,,,,,,,34.0588,22
,,,,,,,,,26.8328,22
,,,,,,,,,27.7849,22
,,,,,,,,,35.7771,22
,,,,,,,,,22,22
,,,,,,,,,34.5254,22
,,,,,,,,,24,22
,,,,,,,,,24.4131,22
,,,,,,,,,24,22
,,,,,,,,,26.9072,22
,,,,,,,,,32.8024,22
,,,,,,,,,26.8328,22
,,,,,,,,,27.2029,22
,,,,,,,,,36.7151,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,26,22
,,,,,,,,,24.4131,22
,,,,,,,,,24,22
,,,,,,,,,25.4558,22
,,,,,,,,,31.6228,22
,,,,,,,,,26.8328,22
,,,,,,,,,26.8328,22
,,,,,,,,,37.7359,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,26,22
,,,,,,,,,25.0599,22
,,,,,,,,,24.0832,22
,,,,,,,,,24.0832,22
,,,,,,,,,32.249,22
,,,,,,,,,27.2029,22
,,,,,,,,,37.2022,22
,,,,,,,,,22,22
,,,,,,,,,34.5254,22
,,,,,,,,,25.2982,22
,,,,,,,,,25.0599,22
,,,,,,,,,24.3311,22
,,,,,,,,,22.8035,22
,,,,,,,,,31.305,22
,,,,,,,,,26.8328,22
,,,,,,,,,27.2029,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,24.7386,22
,,,,,,,,,24.4131,22
,,,,,,,,,24.7386,22
,,,,,,,,,23.3238,22
,,,,,,,,,30.0666,22
,,,,,,,,,26.8328,22
,,,,,,,,,26.8328,22
,,,,,,,,,22,22
,,,,,,,,,35.4401,22
,,,,,,,,,24.3311,22
,,,,,,,,,25.0599,22
,,,,,,,,,25.2982,22
,,,,,,,,,22.3607,22
,,,,,,,,,30,22
,,,,,,,,,26.8328,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,24.0832,22
,,,,,,,,,25.0599,22
,,,,,,,,,26,22
,,,,,,,,,22,22
,,,,,,,,,30,22
,,,,,,,,,26.0768,22
,,,,,,,,,27.2029,22
,,,,,,,,,28.2843,22
,,,,,,,,,28.0713,22
,,,,,,,,,22,22
,,,,,,,,,34.5254,22
,,,,,,,,,24,22
,,,,,,,,,24.4131,22
,,,,,,,,,26,22
,,,,,,,,,22,22
,,,,,,,,,30,22
,,,,,,,,,28.6356,22
,,,,,,,,,29.5296,22
,,,,,,,,,30.0666,22
,,,,,,,,,37.2022,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,26,22
,,,,,,,,,25.0599,22
,,,,,,,,,26,22
,,,,,,,,,22,22
,,,,,,,,,28,22
,,,,,,,,,30,22
,,,,,,,,,31.241,22
,,,,,,,,,32.249,22
,,,,,,,,,33.1059,22
,,,,,,,,,34,22
,,,,,,,,,34.9285,22
,,,,,,,,,35.7771,22
,,,,,,,,,36.7151,22
,,,,,,,,,37.7359,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,26,22
,,,,,,,,,25.0599,22
,,,,,,,,,24,22
,,,,,,,,,22,22
,,,,,,,,,28,22
,,,,,,,,,22,22
,,,,,,,,,34.5254,22
,,,,,,,,,25.2982,22
,,,,,,,,,24.4131,22
,,,,,,,,,24,22
,,,,,,,,,21.5407,22
,,,,,,,,,28,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,24.7386,22
,,,,,,,,,24.4131,22
,,,,,,,,,24,22
,,,,,,,,,20.8806,22
,,,,,,,,,28,22
,,,,,,,,,42.8019,22
,,,,,,,,,22,22
,,,,,,,,,35.4401,22
,,,,,,,,,24.3311,22
,,,,,,,,,25.0599,22
,,,,,,,,,24.0832,22
,,,,,,,,,20.3961,22
,,,,,,,,,28,22
,,,,,,,,,42.0476,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,24.0832,22
,,,,,,,,,25.0599,22
,,,,,,,,,24.3311,22
,,,,,,,,,20.0998,22
,,,,,,,,,28,22
,,,,,,,,,41.1825,22
,,,,,,,,,22,22
,,,,,,,,,34.9285,22
,,,,,,,,,24,22
,,,,,,,,,24.4131,22
,,,,,,,,,24.7386,22
,,,,,,,,,20,22
,,,,,,,,,27.8568,22
,,,,,,,,,40.2492,22
,,,,,,,,,22,22
,,,,,,,,,34,22
,,,,,,,,,24,22
,,,,,,,,,25.0599,24
,,,,,,,,,25.2982,24
,,,,,,,,,20,24
,,,,,,,,,27.2029,24
,,,,,,,,,39.4462,24
,,,,,,,,,22,24
,,,,,,,,,34.9857,24
,,,,,,,,,26,24
,,,,,,,,,25.0599,24
,,,,,,,,,26,24
,,,,,,,,,20,24
,,,,,,,,,26.6833,24
,,,,,,,,,38.833,24
,,,,,,,,,22,24
,,,,,,,,,36.0555,24
,,,,,,,,,26,24
,,,,,,,,,24.4131,24
,,,,,,,,,26,24
,,,,,,,,,21.5407,24
,,,,,,,,,26.3059,24
,,,,,,,,,38.4187,24
,,,,,,,,,22,24
,,,,,,,,,35.609,24
,,,,,,,,,26,24
,,,,,,,,,24.4131,24
,,,,,,,,,24,24
,,,,,,,,,20.8806,24
,,,,,,,,,26.0768,24
,,,,,,,,,37.5766,24
,,,,,,,,,22,24
,,,,,,,,,36.7151,24
,,,,,,,,,26,24
,,,,,,,,,25.0599,24
,,,,,,,,,24,24
,,,,,,,,,20.3961,24
,,,,,,,,,28,24
,,,,,,,,,36.7151,24
,,,,,,,,,22,24
,,,,,,,,,35.7771,24
,,,,,,,,,26.0768,24
,,,,,,,,,25.0599,24
,,,,,,,,,24,24
,,,,,,,,,20.0998,24
,,,,,,,,,28,24
,,,,,,,,,36.0555,24
,,,,,,,,,22,24
,,,,,,,,,36.7151,24
,,,,,,,,,26.3059,24
,,,,,,,,,24.4131,24
,,,,,,,,,24.0832,24
,,,,,,,,,20,24
,,,,,,,,,28,24
,,,,,,,,,35.609,24
,,,,,,,,,22,24
,,,,,,,,,36.0555,24
,,,,,,,,,26.6833,24
,,,,,,,,,25.0599,24
,,,,,,,,,24.3311,24
,,,,,,,,,20,24
,,,,,,,,,28,24
,,,,,,,,,34.9285,24
,,,,,,,,,22,24
,,,,,,,,,37.2022,24
,,,,,,,,,27.2029,24
,,,,,,,,,25.0599,24
,,,,,,,,,24.7386,24
,,,,,,,,,20,24
,,,,,,,,,28.6356,24
,,,,,,,,,34,24
,,,,,,,,,23.3238,24
,,,,,,,,,38.4187,24
,,,,,,,,,27.8568,24
,,,,,,,,,24.4131,24
,,,,,,,,,25.2982,24
,,,,,,,,,21.5407,24
,,,,,,,,,29.1204,24
,,,,,,,,,33.1059,24
,,,,,,,,,24.0832,24
,,,,,,,,,37.7359,24
,,,,,,,,,27.7849,24
,,,,,,,,,25.0599,24
,,,,,,,,,26,24
,,,,,,,,,20.8806,24
,,,,,,,,,29.7321,24
,,,,,,,,,32.249,24
,,,,,,,,,24.0832,24
,,,,,,,,,38.833,24
,,,,,,,,,28.8444,24
,,,,,,,,,25.4558,24
,,,,,,,,,26,24
,,,,,,,,,20.3961,24
,,,,,,,,,30,24
,,,,,,,,,31.6228,24
,,,,,,,,,25.4558,24
,,,,,,,,,38.833,24
,,,,,,,,,28.4253,24
,,,,,,,,,25.4558,24
,,,,,,,,,26,24
,,,,,,,,,20.0998,24
,,,,,,,,,30,24
,,,,,,,,,31.241,24
,,,,,,,,,25.4558,24
,,,,,,,,,39.4462,24
,,,,,,,,,29.7321,24
,,,,,,,,,25.4558,24
,,,,,,,,,24,24
,,,,,,,,,20,24
,,,,,,,,,30,24
,,,,,,,,,31.1127,24
,,,,,,,,,26.9072,24
,,,,,,,,,39.8497,24
,,,,,,,,,31.1127,24
,,,,,,,,,25.6125,24
,,,,,,,,,24,24
,,,,,,,,,20,24
,,,,,,,,,30.4631,24
,,,,,,,,,31.1127,24
,,,,,,,,,28.4253,24
,,,,,,,,,39.2938,24
,,,,,,,,,32.5576,24
,,,,,,,,,26.0768,24
,,,,,,,,,24,24
,,,,,,,,,20,24
,,,,,,,,,31.0483,24
,,,,,,,,,31.241,24
,,,,,,,,,30,24
,,,,,,,,,40.4969,24
,,,,,,,,,32.5576,24
,,,,,,,,,26.8328,24
,,,,,,,,,24.0832,24
,,,,,,,,,21.5407,24
,,,,,,,,,31.6228,24
,,,,,,,,,31.6228,24
,,,,,,,,,30.5287,24
,,,,,,,,,40.2492,24
,,,,,,,,,32.8024,24
,,,,,,,,,27.8568,24
,,,,,,,,,24.3311,24
,,,,,,,,,20.8806,24
,,,,,,,,,32,24
,,,,,,,,,32.249,24
,,,,,,,,,32,24
,,,,,,,,,41.1825,24
,,,,,,,,,34.4093,24
,,,,,,,,,28.8444,24
,,,,,,,,,24.7386,24
,,,,,,,,,20.3961,24
,,,,,,,,,32.0624,24
,,,,,,,,,33.1059,24
,,,,,,,,,33.1059,24
,,,,,,,,,40.4969,24
,,,,,,,,,36.0555,24
,,,,,,,,,29.5296,24
,,,,,,,,,25.2982,24
,,,,,,,,,20.0998,24
,,,,,,,,,32.249,24
,,,,,,,,,34.176,24
,,,,,,,,,34,24
,,,,,,,,,40,24
,,,,,,,,,37.7359,24
,,,,,,,,,31.241,24
,,,,,,,,,29.7321,24
,,,,,,,,,26,24
,,,,,,,,,20,24
,,,,,,,,,32.5576,24
,,,,,,,,,35.4401,24
,,,,,,,,,34.0588,24
,,,,,,,,,41.1825,24
,,,,,,,,,38.0526,24
,,,,,,,,,33.2866,24
,,,,,,,,,31.6228,24
,,,,,,,,,26,24
,,,,,,,,,20,24
,,,,,,,,,32.9848,24
,,,,,,,,,36.8782,24
,,,,,,,,,36.2215,24
,,,,,,,,,42.19,24
,,,,,,,,,35.7771,24
,,,,,,,,,34,24
,,,,,,,,,26,24
,,,,,,,,,22,24
,,,,,,,,,33.5261,24
,,,,,,,,,38.4708,24
,,,,,,,,,38.4708,24
,,,,,,,,,41.6173,24
,,,,,,,,,36.7696,24
,,,,,,,,,24,24
,,,,,,,,,21.6333,24
,,,,,,,,,34.176,24
,,,,,,,,,42.8019,24
,,,,,,,,,24,24
,,,,,,,,,22.8035,24
,,,,,,,,,34.9285,24
,,,,,,,,,43.909,24
,,,,,,,,,24,24
,,,,,,,,,22.6274,24
,,,,,,,,,35.7771,24
,,,,,,,,,44.0454,24
,,,,,,,,,24.0832,24
,,,,,,,,,26.0768,24
,,,,,,,,,26.8328,24
,,,,,,,,,24.0832,24
,,,,,,,,,36.7151,24
,,,,,,,,,44,24
,,,,,,,,,24.3311,24
,,,,,,,,,26.8328,24
,,,,,,,,,25.4558,24
,,,,,,,,,37.7359,24
,,,,,,,,,44,24
,,,,,,,,,24.7386,24
,,,,,,,,,28.4253,24
,,,,,,,,,26.9072,24
,,,,,,,,,37.2022,24
,,,,,,,,,46,24
,,,,,,,,,44.0454,24
,,,,,,,,,25.2982,24
,,,,,,,,,28.6356,24
,,,,,,,,,27.2029,24
,,,,,,,,,38.4187,24
,,,,,,,,,46,24
,,,,,,,,,26,24
,,,,,,,,,30.2655,24
,,,,,,,,,39.6989,24
,,,,,,,,,46.6476,24
,,,,,,,,,26,24
,,,,,,,,,31.1127,24
,,,,,,,,,41.0366,24
,,,,,,,,,38.4708,24
,,,,,,,,,44.9444,24
,,,,,,,,,47.7074,24
,,,,,,,,,26,24
,,,,,,,,,32,24
,,,,,,,,,42.4264,24
,,,,,,,,,36.2215,24
,,,,,,,,,44.4072,24
,,,,,,,,,48.3735,24
,,,,,,,,,26.0768,24
,,,,,,,,,32.8024,24
,,,,,,,,,42.4264,24
,,,,,,,,,33.1059,24
,,,,,,,,,34,24
,,,,,,,,,34.0588,24
,,,,,,,,,44.0454,24
,,,,,,,,,26.3059,24
,,,,,,,,,45.2548,24
,,,,,,,,,30.5287,24
,,,,,,,,,32,24
,,,,,,,,,43.8634,24
,,,,,,,,,26.6833,24
,,,,,,,,,23.3238,24
,,,,,,,,,24.4131,24
,,,,,,,,,25.6125,24
,,,,,,,,,26.8328,24
,,,,,,,,,27.7849,24
,,,,,,,,,28.8444,24
,,,,,,,,,46.6476,24
,,,,,,,,,25.4558,24
,,,,,,,,,26.9072,24
,,,,,,,,,28.4253,24
,,,,,,,,,30,24
,,,,,,,,,43.8634,24
,,,,,,,,,36.2215,24
,,,,,,,,,27.2029,24
,,,,,,,,,22.0907,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22.0907,24
,,,,,,,,,22.3607,24
,,,,,,,,,47.7074,24
,,,,,,,,,24.0832,24
,,,,,,,,,25.4558,24
,,,,,,,,,43.8634,24
,,,,,,,,,39.4462,24
,,,,,,,,,34.0588,24
,,,,,,,,,34,24
,,,,,,,,,27.7849,24
,,,,,,,,,23.3238,24
,,,,,,,,,22.3607,24
,,,,,,,,,48.4149,24
,,,,,,,,,22.3607,24
,,,,,,,,,22.0907,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,21.5407,24
,,,,,,,,,23.3238,24
,,,,,,,,,24.0832,24
,,,,,,,,,43.8634,24
,,,,,,,,,37.7359,24
,,,,,,,,,32,24
,,,,,,,,,31.305,24
,,,,,,,,,28.8444,24
,,,,,,,,,33.2866,24
,,,,,,,,,34,24
,,,,,,,,,34,24
,,,,,,,,,26.0768,24
,,,,,,,,,27.2029,24
,,,,,,,,,28,24
,,,,,,,,,26.9072,24
,,,,,,,,,25.4558,24
,,,,,,,,,24.0832,24
,,,,,,,,,22.8035,24
,,,,,,,,,35.609,24
,,,,,,,,,37.2022,24
,,,,,,,,,38.833,24
,,,,,,,,,24.4131,24
,,,,,,,,,23.3238,24
,,,,,,,,,22.3607,24
,,,,,,,,,20,24
,,,,,,,,,20,24
,,,,,,,,,20,24
,,,,,,,,,20.0998,24
,,,,,,,,,20.3961,24
,,,,,,,,,20.8806,24
,,,,,,,,,21.5407,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,43.8634,24
,,,,,,,,,25.4558,24
,,,,,,,,,26.9072,24
,,,,,,,,,28.4253,24
,,,,,,,,,30,24
,,,,,,,,,31.305,24
,,,,,,,,,32.249,24
,,,,,,,,,33.2866,24
,,,,,,,,,34.4093,24
,,,,,,,,,35.609,24
,,,,,,,,,36.8782,24
,,,,,,,,,38.2099,24
,,,,,,,,,39.598,24
,,,,,,,,,41.0366,24
,,,,,,,,,37.2022,24
,,,,,,,,,30,24
,,,,,,,,,28.8444,24
,,,,,,,,,30,24
,,,,,,,,,31.241,24
,,,,,,,,,32,24
,,,,,,,,,32,24
,,,,,,,,,27.7849,24
,,,,,,,,,28.8444,24
,,,,,,,,,30,24
,,,,,,,,,30,24
,,,,,,,,,28.4253,24
,,,,,,,,,26.9072,24
,,,,,,,,,39.4462,24
,,,,,,,,,41.1825,24
,,,,,,,,,26.9072,24
,,,,,,,,,25.4558,24
,,,,,,,,,24.0832,24
,,,,,,,,,24.0832,24
,,,,,,,,,25.4558,24
,,,,,,,,,36.8782,24
,,,,,,,,,28,24
,,,,,,,,,26.9072,24
,,,,,,,,,25.4558,24
,,,,,,,,,31.241,24
,,,,,,,,,29.5296,24
,,,,,,,,,30,24
,,,,,,,,,30,24
,,,,,,,,,30,24
,,,,,,,,,30.4631,24
,,,,,,,,,42.0476,24
,,,,,,,,,43.8634,24
,,,,,,,,,28.4253,24
,,,,,,,,,26.9072,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,21.5407,24
,,,,,,,,,23.3238,24
,,,,,,,,,24,24
,,,,,,,,,36.7696,24
,,,,,,,,,25.4558,24
,,,,,,,,,24.0832,24
,,,,,,,,,32.5576,24
,,,,,,,,,26.8328,24
,,,,,,,,,27.7849,24
,,,,,,,,,28,24
,,,,,,,,,28,24
,,,,,,,,,44.9444,24
,,,,,,,,,46.3897,24
,,,,,,,,,46.6905,24
,,,,,,,,,45.2548,24
,,,,,,,,,43.8634,24
,,,,,,,,,42.5206,24
,,,,,,,,,41.2311,24
,,,,,,,,,40,24
,,,,,,,,,38.833,24
,,,,,,,,,37.5766,24
,,,,,,,,,35.7771,24
,,,,,,,,,34,24
,,,,,,,,,32.249,24
,,,,,,,,,30.5287,24
,,,,,,,,,28.8444,24
,,,,,,,,,35.7771,24
,,,,,,,,,34.9285,24
,,,,,,,,,34,24
,,,,,,,,,33.1059,24
,,,,,,,,,32.249,24
,,,,,,,,,23.3238,24
,,,,,,,,,22.3607,24
,,,,,,,,,20,24
,,,,,,,,,20,24
,,,,,,,,,20,24
,,,,,,,,,20.0998,24
,,,,,,,,,20.3961,24
,,,,,,,,,20.8806,24
,,,,,,,,,21.5407,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,41.2311,24
,,,,,,,,,40,24
,,,,,,,,,38.833,24
,,,,,,,,,37.7359,24
,,,,,,,,,36.7151,24
,,,,,,,,,35.3836,24
,,,,,,,,,33.9411,24
,,,,,,,,,32.5576,24
,,,,,,,,,31.1127,24
,,,,,,,,,29.7321,24
,,,,,,,,,36.7696,24
,,,,,,,,,24,24
,,,,,,,,,23.3238,24
,,,,,,,,,33.9411,24
,,,,,,,,,25.0599,24
,,,,,,,,,26.0768,24
,,,,,,,,,26.3059,24
,,,,,,,,,48.0833,24
,,,,,,,,,37.2022,24
,,,,,,,,,36.0555,24
,,,,,,,,,34.9857,24
,,,,,,,,,30.5941,24
,,,,,,,,,30.2655,24
,,,,,,,,,30.0666,24
,,,,,,,,,30,24
,,,,,,,,,24.0832,24
,,,,,,,,,22.8035,24
,,,,,,,,,30,24
,,,,,,,,,28.8444,24
,,,,,,,,,36.7696,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
,,,,,,,,,22,24
