 Manual1,Manual2 ,Manual3,Manual4,Manual5 ,Manual6,Manual7 ,FiBar,Generated ,SIMPoly,DiameterJ
,,,,,,,,,12.6491,16
,,,,,,,,,14.1421,16
,,,,,,,,,27.2029,16
,,,,,,,,,22.8035,16
,,,,,,,,,35.3836,16
,,,,,,,,,30,16
,,,,,,,,,24.0832,16
,,,,,,,,,35.3836,16
,,,,,,,,,13.4164,16
,,,,,,,,,15.2315,16
,,,,,,,,,26.9072,16
,,,,,,,,,22.3607,16
,,,,,,,,,34.9857,16
,,,,,,,,,30.5287,16
,,,,,,,,,25.4558,16
,,,,,,,,,34.9857,16
,,,,,,,,,13.4164,16
,,,,,,,,,14.4222,16
,,,,,,,,,26.9072,16
,,,,,,,,,22.8035,16
,,,,,,,,,34.4093,16
,,,,,,,,,31.6228,16
,,,,,,,,,30.5287,16
,,,,,,,,,29.5296,16
,,,,,,,,,28.6356,16
,,,,,,,,,27.8568,16
,,,,,,,,,27.2029,16
,,,,,,,,,26.6833,16
,,,,,,,,,26.3059,16
,,,,,,,,,25.6125,16
,,,,,,,,,25.4558,16
,,,,,,,,,34.4093,16
,,,,,,,,,12.6491,16
,,,,,,,,,15.2315,16
,,,,,,,,,26.9072,16
,,,,,,,,,22.8035,16
,,,,,,,,,34.0588,16
,,,,,,,,,31.241,16
,,,,,,,,,24,16
,,,,,,,,,24,16
,,,,,,,,,24.0832,16
,,,,,,,,,26.9072,16
,,,,,,,,,34.9857,16
,,,,,,,,,13.4164,16
,,,,,,,,,14.4222,16
,,,,,,,,,27.2029,16
,,,,,,,,,22.3607,16
,,,,,,,,,33.9411,16
,,,,,,,,,32.5576,16
,,,,,,,,,22.3607,16
,,,,,,,,,22.8035,16
,,,,,,,,,23.4094,16
,,,,,,,,,35.3836,16
,,,,,,,,,13.4164,16
,,,,,,,,,14.1421,16
,,,,,,,,,27.7849,16
,,,,,,,,,22.8035,16
,,,,,,,,,33.9411,16
,,,,,,,,,33.9411,16
,,,,,,,,,22.3607,16
,,,,,,,,,23.3238,16
,,,,,,,,,24.0832,16
,,,,,,,,,35.3836,16
,,,,,,,,,12.1655,16
,,,,,,,,,15.2315,16
,,,,,,,,,26.8328,16
,,,,,,,,,22.8035,16
,,,,,,,,,33.9411,16
,,,,,,,,,35.3836,16
,,,,,,,,,33.9411,16
,,,,,,,,,24.0832,16
,,,,,,,,,25.0599,16
,,,,,,,,,26,16
,,,,,,,,,26.0768,16
,,,,,,,,,34.9857,16
,,,,,,,,,12.6491,16
,,,,,,,,,14.4222,16
,,,,,,,,,26,16
,,,,,,,,,22.3607,16
,,,,,,,,,35.3836,16
,,,,,,,,,35.3836,16
,,,,,,,,,31.6228,16
,,,,,,,,,26,16
,,,,,,,,,34.4093,16
,,,,,,,,,13.4164,16
,,,,,,,,,15.2315,16
,,,,,,,,,25.2982,16
,,,,,,,,,22.8035,16
,,,,,,,,,35.3836,16
,,,,,,,,,36.8782,16
,,,,,,,,,30.5287,16
,,,,,,,,,34.0588,16
,,,,,,,,,12.1655,16
,,,,,,,,,14.4222,16
,,,,,,,,,24.7386,16
,,,,,,,,,23.4094,16
,,,,,,,,,35.609,16
,,,,,,,,,37.2022,16
,,,,,,,,,29.5296,16
,,,,,,,,,34.9857,16
,,,,,,,,,12.6491,16
,,,,,,,,,14.1421,16
,,,,,,,,,24.3311,16
,,,,,,,,,22.3607,16
,,,,,,,,,36.0555,16
,,,,,,,,,38.833,16
,,,,,,,,,28.6356,16
,,,,,,,,,35.3836,16
,,,,,,,,,13.4164,16
,,,,,,,,,15.2315,16
,,,,,,,,,24.0832,16
,,,,,,,,,22.8035,16
,,,,,,,,,36.7151,16
,,,,,,,,,40.4969,16
,,,,,,,,,27.7849,16
,,,,,,,,,25.6125,16
,,,,,,,,,35.3836,16
,,,,,,,,,12.1655,16
,,,,,,,,,14.4222,16
,,,,,,,,,24,16
,,,,,,,,,23.4094,16
,,,,,,,,,37.5766,16
,,,,,,,,,41.1825,16
,,,,,,,,,26.8328,16
,,,,,,,,,25.4558,16
,,,,,,,,,34.9857,16
,,,,,,,,,12.6491,16
,,,,,,,,,15.2315,16
,,,,,,,,,24,16
,,,,,,,,,22.0907,16
,,,,,,,,,38.6264,16
,,,,,,,,,42.9418,16
,,,,,,,,,26.6833,16
,,,,,,,,,25.4558,16
,,,,,,,,,34.4093,16
,,,,,,,,,13.4164,16
,,,,,,,,,14.4222,16
,,,,,,,,,24.0832,16
,,,,,,,,,22.3607,16
,,,,,,,,,39.8497,16
,,,,,,,,,44.7214,16
,,,,,,,,,26.3059,16
,,,,,,,,,25.6125,16
,,,,,,,,,34.0588,16
,,,,,,,,,13.4164,16
,,,,,,,,,14.1421,16
,,,,,,,,,24.3311,16
,,,,,,,,,22.8035,16
,,,,,,,,,41.2311,16
,,,,,,,,,45.6946,16
,,,,,,,,,25.6125,16
,,,,,,,,,26.0768,16
,,,,,,,,,34.9857,16
,,,,,,,,,12.1655,16
,,,,,,,,,15.2315,16
,,,,,,,,,24.7386,16
,,,,,,,,,23.4094,16
,,,,,,,,,42.7551,16
,,,,,,,,,47.5395,16
,,,,,,,,,24,16
,,,,,,,,,26.8328,16
,,,,,,,,,35.3836,16
,,,,,,,,,12.6491,16
,,,,,,,,,14.4222,16
,,,,,,,,,25.2982,16
,,,,,,,,,24,16
,,,,,,,,,44.4072,16
,,,,,,,,,48.0833,16
,,,,,,,,,24,16
,,,,,,,,,26.9072,16
,,,,,,,,,35.3836,16
,,,,,,,,,13.4164,16
,,,,,,,,,14.1421,16
,,,,,,,,,26,16
,,,,,,,,,24.0832,16
,,,,,,,,,46.1736,16
,,,,,,,,,50.3587,16
,,,,,,,,,24.0832,16
,,,,,,,,,27.2029,16
,,,,,,,,,34.9857,16
,,,,,,,,,12.1655,16
,,,,,,,,,15.2315,16
,,,,,,,,,26.8328,16
,,,,,,,,,24.3311,16
,,,,,,,,,48.0416,16
,,,,,,,,,50.636,16
,,,,,,,,,22.3607,16
,,,,,,,,,27.7849,16
,,,,,,,,,34.4093,16
,,,,,,,,,12.6491,16
,,,,,,,,,14.4222,16
,,,,,,,,,27.7849,16
,,,,,,,,,24.1661,16
,,,,,,,,,50,16
,,,,,,,,,22.8035,16
,,,,,,,,,29.5296,16
,,,,,,,,,34.0588,16
,,,,,,,,,13.4164,16
,,,,,,,,,15.2315,16
,,,,,,,,,27.2029,16
,,,,,,,,,23.4094,16
,,,,,,,,,30.4631,16
,,,,,,,,,35.3836,16
,,,,,,,,,12.1655,16
,,,,,,,,,14.4222,16
,,,,,,,,,26.9072,16
,,,,,,,,,25.4558,16
,,,,,,,,,22.3607,16
,,,,,,,,,32,16
,,,,,,,,,35.3836,16
,,,,,,,,,12.6491,16
,,,,,,,,,14.1421,16
,,,,,,,,,25.4558,16
,,,,,,,,,24.0832,16
,,,,,,,,,23.3238,16
,,,,,,,,,32,16
,,,,,,,,,35.3836,16
,,,,,,,,,13.4164,16
,,,,,,,,,15.2315,16
,,,,,,,,,24,16
,,,,,,,,,23.3238,16
,,,,,,,,,24.0832,16
,,,,,,,,,34,16
,,,,,,,,,34.9857,16
,,,,,,,,,13.4164,16
,,,,,,,,,14.4222,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,21.5407,16
,,,,,,,,,24.0832,16
,,,,,,,,,35.7771,16
,,,,,,,,,34.4093,16
,,,,,,,,,12.6491,16
,,,,,,,,,15.2315,16
,,,,,,,,,20,16
,,,,,,,,,20,16
,,,,,,,,,20,16
,,,,,,,,,20.0998,16
,,,,,,,,,20.3961,16
,,,,,,,,,20.8806,16
,,,,,,,,,21.5407,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,21.5407,16
,,,,,,,,,43.909,16
,,,,,,,,,44.9444,16
,,,,,,,,,46.0435,16
,,,,,,,,,25.0599,16
,,,,,,,,,36.7151,16
,,,,,,,,,35.609,16
,,,,,,,,,13.4164,16
,,,,,,,,,14.4222,16
,,,,,,,,,20,16
,,,,,,,,,20,16
,,,,,,,,,20,16
,,,,,,,,,20.0998,16
,,,,,,,,,20.3961,16
,,,,,,,,,20.8806,16
,,,,,,,,,21.5407,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,22,16
,,,,,,,,,21.5407,16
,,,,,,,,,24.0832,16
,,,,,,,,,25.4558,16
,,,,,,,,,39.3954,16
,,,,,,,,,40.2492,16
,,,,,,,,,41.1825,18
,,,,,,,,,53.3667,18
,,,,,,,,,26,18
,,,,,,,,,38,18
,,,,,,,,,36.8782,18
,,,,,,,,,13.4164,18
,,,,,,,,,14.1421,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20.0998,18
,,,,,,,,,20.3961,18
,,,,,,,,,20.8806,18
,,,,,,,,,21.5407,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,21.5407,18
,,,,,,,,,23.3238,18
,,,,,,,,,24,18
,,,,,,,,,31.305,18
,,,,,,,,,33.1059,18
,,,,,,,,,34.9285,18
,,,,,,,,,35.7771,18
,,,,,,,,,36.7151,18
,,,,,,,,,50.9117,18
,,,,,,,,,50.9902,18
,,,,,,,,,26.0768,18
,,,,,,,,,38.2099,18
,,,,,,,,,12.1655,18
,,,,,,,,,15.2315,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20.0998,18
,,,,,,,,,20.3961,18
,,,,,,,,,20.8806,18
,,,,,,,,,21.5407,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,28.2843,18
,,,,,,,,,28.8444,18
,,,,,,,,,30.5287,18
,,,,,,,,,48.0833,18
,,,,,,,,,48.6621,18
,,,,,,,,,48.3735,18
,,,,,,,,,26.3059,18
,,,,,,,,,38.2099,18
,,,,,,,,,12.6491,18
,,,,,,,,,14.4222,18
,,,,,,,,,28.2843,18
,,,,,,,,,25.4558,18
,,,,,,,,,26.9072,18
,,,,,,,,,28.2843,18
,,,,,,,,,48.1664,18
,,,,,,,,,46.1736,18
,,,,,,,,,26.6833,18
,,,,,,,,,39.4462,18
,,,,,,,,,13.4164,18
,,,,,,,,,15.2315,18
,,,,,,,,,28.4253,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,21.5407,18
,,,,,,,,,24.0832,18
,,,,,,,,,25.4558,18
,,,,,,,,,46.8615,18
,,,,,,,,,44.0454,18
,,,,,,,,,38.833,18
,,,,,,,,,12.1655,18
,,,,,,,,,14.4222,18
,,,,,,,,,23.3238,18
,,,,,,,,,22.3607,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20.0998,18
,,,,,,,,,20.3961,18
,,,,,,,,,20.8806,18
,,,,,,,,,21.5407,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,21.5407,18
,,,,,,,,,23.3238,18
,,,,,,,,,24,18
,,,,,,,,,45.607,18
,,,,,,,,,42,18
,,,,,,,,,42,18
,,,,,,,,,40,18
,,,,,,,,,12.6491,18
,,,,,,,,,14.1421,18
,,,,,,,,,24.0832,18
,,,,,,,,,22.8035,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20.0998,18
,,,,,,,,,20.3961,18
,,,,,,,,,20.8806,18
,,,,,,,,,21.5407,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,42.8019,18
,,,,,,,,,40.05,18
,,,,,,,,,40.1995,18
,,,,,,,,,38.4708,18
,,,,,,,,,40,18
,,,,,,,,,40,18
,,,,,,,,,40,18
,,,,,,,,,41.2311,18
,,,,,,,,,13.4164,18
,,,,,,,,,15.2315,18
,,,,,,,,,24.0832,18
,,,,,,,,,42.9418,18
,,,,,,,,,37.7359,18
,,,,,,,,,36.0555,18
,,,,,,,,,38,18
,,,,,,,,,38,18
,,,,,,,,,38,18
,,,,,,,,,38,18
,,,,,,,,,41.0366,18
,,,,,,,,,12.1655,18
,,,,,,,,,14.4222,18
,,,,,,,,,41.1825,18
,,,,,,,,,35.609,18
,,,,,,,,,38.6264,18
,,,,,,,,,36,18
,,,,,,,,,36,18
,,,,,,,,,36,18
,,,,,,,,,35.7771,18
,,,,,,,,,42.4264,18
,,,,,,,,,12.6491,18
,,,,,,,,,14.1421,18
,,,,,,,,,39.4462,18
,,,,,,,,,35.3836,18
,,,,,,,,,25.4558,18
,,,,,,,,,26.9072,18
,,,,,,,,,37.5766,18
,,,,,,,,,34,18
,,,,,,,,,34,18
,,,,,,,,,34,18
,,,,,,,,,34,18
,,,,,,,,,43.8634,18
,,,,,,,,,13.4164,18
,,,,,,,,,15.2315,18
,,,,,,,,,38.4708,18
,,,,,,,,,35.3836,18
,,,,,,,,,24.0832,18
,,,,,,,,,25.4558,18
,,,,,,,,,26.9072,18
,,,,,,,,,36.7151,18
,,,,,,,,,32.0624,18
,,,,,,,,,32.249,18
,,,,,,,,,32.5576,18
,,,,,,,,,32.249,18
,,,,,,,,,45.1221,18
,,,,,,,,,14,18
,,,,,,,,,14.4222,18
,,,,,,,,,36.0555,18
,,,,,,,,,34.9857,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,21.5407,18
,,,,,,,,,23.3238,18
,,,,,,,,,24,18
,,,,,,,,,26.8328,18
,,,,,,,,,36.0555,18
,,,,,,,,,31.6228,18
,,,,,,,,,32,18
,,,,,,,,,44.9444,18
,,,,,,,,,14,18
,,,,,,,,,15.2315,18
,,,,,,,,,26,18
,,,,,,,,,34.4093,18
,,,,,,,,,34.4093,18
,,,,,,,,,23.3238,18
,,,,,,,,,22.3607,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20.0998,18
,,,,,,,,,20.3961,18
,,,,,,,,,20.8806,18
,,,,,,,,,21.5407,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,26.0768,18
,,,,,,,,,35.609,18
,,,,,,,,,30,18
,,,,,,,,,30,18
,,,,,,,,,30,18
,,,,,,,,,29.5296,18
,,,,,,,,,14.1421,18
,,,,,,,,,16.1245,18
,,,,,,,,,24.7386,18
,,,,,,,,,32.8024,18
,,,,,,,,,34.0588,18
,,,,,,,,,34.9857,18
,,,,,,,,,26.9072,18
,,,,,,,,,25.4558,18
,,,,,,,,,24.0832,18
,,,,,,,,,22.8035,18
,,,,,,,,,25.6125,18
,,,,,,,,,35.3836,18
,,,,,,,,,28,18
,,,,,,,,,28,18
,,,,,,,,,28,18
,,,,,,,,,27.7849,18
,,,,,,,,,14.5602,18
,,,,,,,,,16,18
,,,,,,,,,24.3311,18
,,,,,,,,,32.5576,18
,,,,,,,,,35.3836,18
,,,,,,,,,28.4253,18
,,,,,,,,,26.9072,18
,,,,,,,,,25.4558,18
,,,,,,,,,35.3836,18
,,,,,,,,,26,18
,,,,,,,,,26,18
,,,,,,,,,26,18
,,,,,,,,,26,18
,,,,,,,,,15.2315,18
,,,,,,,,,16,18
,,,,,,,,,24.0832,18
,,,,,,,,,32.5576,18
,,,,,,,,,35.3836,18
,,,,,,,,,30.5287,18
,,,,,,,,,28.8444,18
,,,,,,,,,25.4558,18
,,,,,,,,,35.3836,18
,,,,,,,,,24,18
,,,,,,,,,24,18
,,,,,,,,,24.0832,18
,,,,,,,,,24.0832,18
,,,,,,,,,16.1245,18
,,,,,,,,,17.8885,18
,,,,,,,,,24,18
,,,,,,,,,31.1127,18
,,,,,,,,,34.9857,18
,,,,,,,,,34,18
,,,,,,,,,33.1059,18
,,,,,,,,,31.305,18
,,,,,,,,,25.6125,18
,,,,,,,,,27.2029,18
,,,,,,,,,35.609,18
,,,,,,,,,22.8035,18
,,,,,,,,,23.3238,18
,,,,,,,,,17.2047,18
,,,,,,,,,18.4391,18
,,,,,,,,,24,18
,,,,,,,,,29.7321,18
,,,,,,,,,34.4093,18
,,,,,,,,,35.609,18
,,,,,,,,,36,18
,,,,,,,,,27.7849,18
,,,,,,,,,29.5296,18
,,,,,,,,,36.0555,18
,,,,,,,,,22.3607,18
,,,,,,,,,23.3238,18
,,,,,,,,,41.6173,18
,,,,,,,,,43.2666,18
,,,,,,,,,44.9444,18
,,,,,,,,,46.6476,18
,,,,,,,,,18.9737,18
,,,,,,,,,24,18
,,,,,,,,,28.2843,18
,,,,,,,,,35.3836,18
,,,,,,,,,36.7696,18
,,,,,,,,,38.2099,18
,,,,,,,,,37.3631,18
,,,,,,,,,30.4631,18
,,,,,,,,,32,18
,,,,,,,,,36.7151,18
,,,,,,,,,22.3607,18
,,,,,,,,,23.3238,18
,,,,,,,,,24.0832,18
,,,,,,,,,35.3836,18
,,,,,,,,,36.7696,18
,,,,,,,,,38.2099,18
,,,,,,,,,39.6989,18
,,,,,,,,,41.2311,18
,,,,,,,,,19.6977,18
,,,,,,,,,22,18
,,,,,,,,,28.4253,18
,,,,,,,,,38.2099,18
,,,,,,,,,39.6989,18
,,,,,,,,,38.833,18
,,,,,,,,,33.1059,18
,,,,,,,,,34,18
,,,,,,,,,37.5766,18
,,,,,,,,,24.0832,18
,,,,,,,,,25.0599,18
,,,,,,,,,26,18
,,,,,,,,,26.3059,18
,,,,,,,,,29.5296,18
,,,,,,,,,30.5287,18
,,,,,,,,,31.6228,18
,,,,,,,,,32.8024,18
,,,,,,,,,34.0588,18
,,,,,,,,,35.3836,18
,,,,,,,,,22.0907,18
,,,,,,,,,27.2029,18
,,,,,,,,,40,18
,,,,,,,,,35.7771,18
,,,,,,,,,38.6264,18
,,,,,,,,,26,18
,,,,,,,,,26.8328,18
,,,,,,,,,27.7849,18
,,,,,,,,,28.6356,18
,,,,,,,,,48.4149,18
,,,,,,,,,46.8615,18
,,,,,,,,,22.3607,18
,,,,,,,,,27.7849,18
,,,,,,,,,40.4969,18
,,,,,,,,,42.19,18
,,,,,,,,,36.7151,18
,,,,,,,,,38,18
,,,,,,,,,46.6905,18
,,,,,,,,,22.8035,18
,,,,,,,,,22.3607,18
,,,,,,,,,22.0907,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,21.5407,18
,,,,,,,,,22.8035,18
,,,,,,,,,26.3059,18
,,,,,,,,,42.9418,18
,,,,,,,,,46.6905,18
,,,,,,,,,24.4131,18
,,,,,,,,,23.3238,18
,,,,,,,,,22.3607,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20.0998,18
,,,,,,,,,20.3961,18
,,,,,,,,,20.8806,18
,,,,,,,,,21.5407,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,21.5407,18
,,,,,,,,,22.8035,18
,,,,,,,,,26.6833,18
,,,,,,,,,46.6905,18
,,,,,,,,,45.2548,18
,,,,,,,,,26.9072,18
,,,,,,,,,25.4558,18
,,,,,,,,,24.0832,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20.0998,18
,,,,,,,,,20.3961,18
,,,,,,,,,20.8806,18
,,,,,,,,,21.5407,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22.0907,18
,,,,,,,,,22.3607,18
,,,,,,,,,22.3607,18
,,,,,,,,,27.2029,18
,,,,,,,,,45.2548,18
,,,,,,,,,28.4253,18
,,,,,,,,,26.9072,18
,,,,,,,,,23.4094,18
,,,,,,,,,22.8035,18
,,,,,,,,,26.6833,18
,,,,,,,,,45.2548,18
,,,,,,,,,30.5287,18
,,,,,,,,,28.8444,18
,,,,,,,,,22.3607,18
,,,,,,,,,23.3238,18
,,,,,,,,,24,18
,,,,,,,,,24,18
,,,,,,,,,23.3238,18
,,,,,,,,,22.8035,18
,,,,,,,,,26.6833,18
,,,,,,,,,45.3431,18
,,,,,,,,,44.0454,18
,,,,,,,,,34,18
,,,,,,,,,33.1059,18
,,,,,,,,,31.305,18
,,,,,,,,,22.8035,18
,,,,,,,,,24.0832,18
,,,,,,,,,24,18
,,,,,,,,,23.4094,18
,,,,,,,,,22.8035,18
,,,,,,,,,22.3607,18
,,,,,,,,,22.0907,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,21.5407,18
,,,,,,,,,22.3607,18
,,,,,,,,,27.2029,18
,,,,,,,,,44.4072,18
,,,,,,,,,36,18
,,,,,,,,,24.0832,18
,,,,,,,,,25.4558,18
,,,,,,,,,24.4131,18
,,,,,,,,,23.3238,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20.0998,18
,,,,,,,,,20.3961,18
,,,,,,,,,20.8806,18
,,,,,,,,,21.5407,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,21.5407,18
,,,,,,,,,22.8035,18
,,,,,,,,,27.2029,18
,,,,,,,,,46.6905,18
,,,,,,,,,40,18
,,,,,,,,,44.9444,18
,,,,,,,,,37.3631,18
,,,,,,,,,25.6125,18
,,,,,,,,,27.2029,18
,,,,,,,,,26.9072,18
,,,,,,,,,25.4558,18
,,,,,,,,,24.0832,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20,18
,,,,,,,,,20.0998,18
,,,,,,,,,20.3961,18
,,,,,,,,,20.8806,18
,,,,,,,,,21.5407,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,21.5407,18
,,,,,,,,,22.8035,18
,,,,,,,,,22.8035,18
,,,,,,,,,26.3059,18
,,,,,,,,,40,18
,,,,,,,,,45.6508,18
,,,,,,,,,44.7214,18
,,,,,,,,,38.833,18
,,,,,,,,,27.7849,18
,,,,,,,,,28.2843,18
,,,,,,,,,26.9072,18
,,,,,,,,,20,18
,,,,,,,,,20.0998,18
,,,,,,,,,20.3961,18
,,,,,,,,,20.8806,18
,,,,,,,,,21.5407,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,22,18
,,,,,,,,,21.5407,18
,,,,,,,,,22.3607,18
,,,,,,,,,26.6833,18
,,,,,,,,,40,18
,,,,,,,,,45.6946,18
,,,,,,,,,28.4253,18
,,,,,,,,,20.3961,18
,,,,,,,,,20.8806,18
,,,,,,,,,22.8035,18
,,,,,,,,,27.2029,18
,,,,,,,,,39.3954,18
,,,,,,,,,45.607,18
,,,,,,,,,22.8035,18
,,,,,,,,,26.6833,18
,,,,,,,,,38,18
,,,,,,,,,44.7214,18
,,,,,,,,,22.3607,18
,,,,,,,,,26.6833,18
,,,,,,,,,38,18
,,,,,,,,,22.8035,18
,,,,,,,,,27.2029,18
,,,,,,,,,41.1825,18
,,,,,,,,,38,18
,,,,,,,,,23.4094,18
,,,,,,,,,27.2029,18
,,,,,,,,,40.05,18
,,,,,,,,,38.833,18
,,,,,,,,,37.2022,18
,,,,,,,,,36,18
,,,,,,,,,29.5296,18
,,,,,,,,,22.3607,18
,,,,,,,,,26.3059,18
,,,,,,,,,39.2938,18
,,,,,,,,,36.8782,18
,,,,,,,,,35.3836,18
,,,,,,,,,36,18
,,,,,,,,,30.4631,18
,,,,,,,,,14.4222,18
,,,,,,,,,22.8035,18
,,,,,,,,,26.6833,18
,,,,,,,,,37.3631,18
,,,,,,,,,35.3836,18
,,,,,,,,,36,18
,,,,,,,,,40.4475,18
,,,,,,,,,29.5296,18
,,,,,,,,,12.8062,18
,,,,,,,,,23.4094,18
